11	7	1983	25.85	44.75	90.0	112.5
12	7	1983	25.68	38.66	67.5	112.5
13	7	1983	25.8	40.01	112.5	135.0
14	7	1983	26.24	30.66	112.5	157.5
15	7	1983	25.24	43.17	112.5	135.0
16	7	1983	25.67	41.81	90.0	112.5
17	7	1983	25.76	49.28	112.5	112.5
18	7	1983	26.05	47.25	112.5	135.0
19	7	1983	25.94	31.45	67.5	135.0
20	7	1983	25.56	30.14	90.0	135.0
21	7	1983	24.4	37.1	90.0	112.5
22	7	1983	25.07	28.68	67.5	135.0
23	7	1983	24.74	19.04	67.5	157.5
24	7	1983	23.82	28.94	90.0	135.0
25	7	1983	26.98	40.75	67.5	112.5
26	7	1983	27.09	43.31	67.5	90.0
27	7	1983	27.17	38.69	67.5	67.5
28	7	1983	27.42	33.78	67.5	90.0
29	7	1983	27.06	31.23	90.0	112.5
30	7	1983	26.79	28.39	90.0	112.5
31	7	1983	26.36	17.02	90.0	135.0
1	8	1983	27.1	23.17	90.0	135.0
2	8	1983	26.46	19.66	0.0	135.0
3	8	1983	26.67	22.47	112.5	135.0
4	8	1983	25.86	34.42	135.0	157.5
5	8	1983	25.19	30.97	90.0	180.0
6	8	1983	27.1	33.19	67.5	67.5
7	8	1983	27.26	42.68	90.0	90.0
8	8	1983	27.02	50.3	90.0	90.0
9	8	1983	26.72	44.3	90.0	90.0
10	8	1983	26.69	38.71	90.0	112.5
11	8	1983	27.02	31.9	112.5	157.5
12	8	1983	26.25	33.58	90.0	135.0
13	8	1983	26.6	38.43	90.0	112.5
14	8	1983	26.32	44.9	90.0	135.0
15	8	1983	26.58	41.1	90.0	112.5
16	8	1983	25.94	37.1	90.0	135.0
17	8	1983	25.77	38.46	90.0	135.0
18	8	1983	26.62	37.82	67.5	90.0
19	8	1983	26.19	37.77	67.5	90.0
20	8	1983	26.41	35.81	90.0	112.5
21	8	1983	27.8	30.15	45.0	67.5
22	8	1983	27.43	26.8	45.0	67.5
23	8	1983	26.99	16.0	67.5	135.0
24	8	1983	27.1	29.94	90.0	90.0
25	8	1983	27.36	36.3	67.5	90.0
26	8	1983	26.93	34.58	67.5	90.0
27	8	1983	26.96	32.16	90.0	90.0
28	8	1983	26.68	32.98	112.5	135.0
29	8	1983	25.67	35.9	90.0	112.5
30	8	1983	26.21	32.27	90.0	112.5
31	8	1983	26.2	17.97	90.0	112.5
